status,record_id,old_route_id,current_route_id,score,accepted_by_rule,structural_core_equal,same_model_id,changed_controlled_fields,score_model_name,score_carrier_family,score_carrier_subtype,score_source_modality,score_lifecycle_phase,score_fusion_topology,score_text_role,score_source_object,score_model_visible_form,score_transformation_chain,score_task_or_configuration,score_route_label,score_evidence_quote,old_model_name,current_model_name,old_route_label,current_route_label,relationship,confidence,interpretation,old_configuration_id,current_configuration_id,old_model_id,current_model_id,best_candidate_route_id,best_candidate_score
linked,full_2026-07-06__rec_001519,route_0949c7c7cd1e,route_424e87dd1e00,0.823898,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.504505,0.306818,0.71875,0.291971,BioGPT,BioGPT,Clinical narrative path for pretraining,clinical narrative stream,primary_one_to_one,moderate,probable_modified_route,config_4ce1429ec5c3,config_b346192e560b,model_5421186d4cbe,model_5421186d4cbe,,
linked,full_2026-07-06__rec_001519,route_cb9b27656fc1,route_88e8d2744e24,0.8214,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.297872,0.6,0.337662,BioGPT,BioGPT,Genomic sequence path for fine-tuning,genomic sequence stream,primary_one_to_one,moderate,probable_modified_route,config_76feb8ab58c4,config_68986844968e,model_5421186d4cbe,model_5421186d4cbe,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001519,route_ad2092686a0d,,,,,,,,,,,,,,,,,,,,BioGPT,,Clinical narrative path for fine-tuning,,,,,config_76feb8ab58c4,,model_5421186d4cbe,,route_424e87dd1e00,0.816467
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001519,route_c4ca8e18074d,,,,,,,,,,,,,,,,,,,,BioGPT,,Genomic sequence path for pretraining,,,,,config_4ce1429ec5c3,,model_5421186d4cbe,,route_88e8d2744e24,0.818848
linked,full_2026-07-06__rec_001617,route_3ca73de9ea48,route_6c9a758213b0,0.770065,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.811429,0.727273,0.378151,0.709677,0.648649,0.259259,Cell-o1,Cell-o1,single-cell decomposed reasoning prompt,cell-level reasoning prompt (Cell-o1),primary_one_to_one,moderate,probable_modified_route,config_8b0ff2932eda,config_81231981abe8,model_a0f67b1880c7,model_a0f67b1880c7,,
linked,full_2026-07-06__rec_001617,route_b1f0beef096d,route_1abad50b2c88,0.815676,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.784615,0.458101,0.8125,0.833333,0.326531,Cell-o1,Cell-o1,open-ended QA prompt,open-ended QA prompt (Cell-o1),primary_one_to_one,moderate,probable_modified_route,config_6ff54fbdd0fe,config_0ee079663382,model_a0f67b1880c7,model_a0f67b1880c7,,
linked,full_2026-07-06__rec_001617,route_b408ebb2f12d,route_8db6326aa3e2,0.871526,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.992481,1.0,1.0,1.0,0.7,0.285714,OpenAI's o1,OpenAI's o1,batch-level constrained reasoning prompt,batch-level reasoning prompt (OpenAI's o1),primary_one_to_one,moderate,probable_modified_route,config_9d14c1087c91,config_9d14c1087c91,model_b47a3fca0d58,model_b47a3fca0d58,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001617,route_cad2ce12f8fc,,,,,,,,,,,,,,,,,,,,Cell-o1,,distilled reasoning-trace SFT dataset,,,,,config_0baeae1f9d7d,,model_a0f67b1880c7,,route_6c9a758213b0,0.515587
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_1f9a26bc7035,,,,,,,,,,,,,,,,,,,,Llama3.1-8B-Instruct,,open-ended QA prompt (Llama3.1-8B-Instruct),,,,,config_661abd234cc0,,model_61aa6fc79089,route_b1f0beef096d,0.718867
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_22c5b93e6465,,,,,,,,,,,,,,,,,,,,GPT-4o-mini,,constrained QA prompt (GPT-4o-mini),,,,,config_2c89d5fc1190,,model_a62125696693,route_b1f0beef096d,0.641246
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_28b3534a8da1,,,,,,,,,,,,,,,,,,,,Llama3.1-8B-Instruct,,batch-level prediction prompt (Llama3.1-8B-Instruct),,,,,config_2fe58c8bb499,,model_61aa6fc79089,route_3ca73de9ea48,0.617584
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_3346bafbaa10,,,,,,,,,,,,,,,,,,,,GPT-4o,,cell-level reasoning prompt (GPT-4o),,,,,config_83f676f523b2,,model_cabb39a8d967,route_3ca73de9ea48,0.680331
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_3bdf37b783eb,,,,,,,,,,,,,,,,,,,,o1,,constrained QA prompt (o1),,,,,config_144bd7e41bc8,,model_a95b39ba55bc,route_b1f0beef096d,0.680831
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_69221bb4cbfb,,,,,,,,,,,,,,,,,,,,GPT-4o-mini,,open-ended QA prompt (GPT-4o-mini),,,,,config_f1e45f8b416b,,model_a62125696693,route_b1f0beef096d,0.712642
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_768e5f339019,,,,,,,,,,,,,,,,,,,,o3-mini,,open-ended QA prompt (o3-mini),,,,,config_1be8cc672eec,,model_c47c8bf166d6,route_b1f0beef096d,0.704248
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_781af690075d,,,,,,,,,,,,,,,,,,,,o3-mini,,cell-level reasoning prompt (o3-mini),,,,,config_6eca46c2607b,,model_c47c8bf166d6,route_3ca73de9ea48,0.658636
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_795c27e38c2b,,,,,,,,,,,,,,,,,,,,GPT-4o-mini,,cell-level reasoning prompt (GPT-4o-mini),,,,,config_009f05c2ad30,,model_a62125696693,route_3ca73de9ea48,0.667956
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_a03dbfe863f0,,,,,,,,,,,,,,,,,,,,GPT-4o,,constrained QA prompt (GPT-4o),,,,,config_626166b17e6a,,model_cabb39a8d967,route_b1f0beef096d,0.654126
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_ae1471c9185d,,,,,,,,,,,,,,,,,,,,Llama3.1-8B-Instruct,,cell-level prediction prompt (Llama3.1-8B-Instruct),,,,,config_ec21e5b052f3,,model_61aa6fc79089,route_3ca73de9ea48,0.657444
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_b001b0667306,,,,,,,,,,,,,,,,,,,,Llama3.1-8B-Instruct,,constrained QA prompt (Llama3.1-8B-Instruct),,,,,config_b560295f29f6,,model_61aa6fc79089,route_b1f0beef096d,0.648411
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_b3ec9d44728a,,,,,,,,,,,,,,,,,,,,o3-mini,,batch-level reasoning prompt (o3-mini),,,,,config_39814cbdf685,,model_c47c8bf166d6,route_3ca73de9ea48,0.61126
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_b74ebbc6e38c,,,,,,,,,,,,,,,,,,,,o3-mini,,constrained QA prompt (o3-mini),,,,,config_ec5e7001d7e8,,model_c47c8bf166d6,route_b1f0beef096d,0.632315
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_c7edfd5df171,,,,,,,,,,,,,,,,,,,,GPT-4o,,open-ended QA prompt (GPT-4o),,,,,config_d31cbaed0251,,model_cabb39a8d967,route_b1f0beef096d,0.726208
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_c9cb216e6226,,,,,,,,,,,,,,,,,,,,o1,,cell-level reasoning prompt (o1),,,,,config_3470d1e24dfc,,model_a95b39ba55bc,route_3ca73de9ea48,0.706475
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_d1359ce2ae2e,,,,,,,,,,,,,,,,,,,,Qwen2.5-7B-Instruct,,open-ended QA prompt (Qwen2.5-7B-Instruct),,,,,config_0c32a45ad13a,,model_ca02cecd45be,route_b1f0beef096d,0.690676
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_d52f38caf9ac,,,,,,,,,,,,,,,,,,,,GPT-4o,,batch-level reasoning prompt (GPT-4o),,,,,config_d56038733eb8,,model_cabb39a8d967,route_3ca73de9ea48,0.632916
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_dcf75e6ddb0d,,,,,,,,,,,,,,,,,,,,GPT-4o-mini,,batch-level reasoning prompt (GPT-4o-mini),,,,,config_f5cb8b4e9918,,model_a62125696693,route_3ca73de9ea48,0.620727
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_e8e195e0b315,,,,,,,,,,,,,,,,,,,,Qwen2.5-7B-Instruct,,constrained QA prompt (Qwen2.5-7B-Instruct),,,,,config_aa11e3609f0b,,model_ca02cecd45be,route_b1f0beef096d,0.62013
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_ef7e448e3f6c,,,,,,,,,,,,,,,,,,,,o1,,batch-level reasoning prompt (o1),,,,,config_453d162792a5,,model_a95b39ba55bc,route_3ca73de9ea48,0.658889
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_f021d74d7c8a,,,,,,,,,,,,,,,,,,,,o1,,open-ended QA prompt (o1),,,,,config_c0e76edefa1d,,model_a95b39ba55bc,route_b1f0beef096d,0.753583
current_unmatched_added_or_split,full_2026-07-06__rec_001617,,route_f6a3945350e8,,,,,,,,,,,,,,,,,,,,Qwen2.5-7B-Instruct,,cell-level prediction prompt (Qwen2.5-7B-Instruct),,,,,config_7de96db454db,,model_ca02cecd45be,route_3ca73de9ea48,0.620664
linked,full_2026-07-06__rec_001687,route_27cba476f16c,route_a05532f42152,0.913866,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.686567,0.708861,0.387097,0.21875,CaLMFlow,CaLMFlow,Gaussian noise initial conditions for unconditional generation,Unconditional single-cell noise,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_f55a2bc99119,config_6ff25415292f,model_fcda05dbbcd5,model_fcda05dbbcd5,,
linked,full_2026-07-06__rec_001687,route_b59090f80cf6,route_1562a2c1b3ef,0.76486,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.736842,0.677966,0.422018,0.436782,0.625,0.221277,CaLMFlow,CaLMFlow,conditional flows as spatiotemporal tokens,Multi-trajectory spatiotemporal tokens,primary_one_to_one,moderate,probable_modified_route,config_024a2e0825db,config_016f94e5bc27,model_fcda05dbbcd5,model_fcda05dbbcd5,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001687,route_20594d216110,,,,,,,,,,,,,,,,,,,,CaLMFlow,,gene expression features as spatial tokens,,,,,config_dfa099b5c3a0,,model_fcda05dbbcd5,,route_1562a2c1b3ef,0.582982
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001687,route_39c0c6795689,,,,,,,,,,,,,,,,,,,,CaLMFlow,,images as split feature-map tokens,,,,,config_4b3a70fd9c50,,model_fcda05dbbcd5,,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001687,route_3e686a629279,,,,,,,,,,,,,,,,,,,,CaLMFlow,,conditional inference noise initial conditions,,,,,config_cd42eb9e41d5,,model_fcda05dbbcd5,,route_a05532f42152,0.84153
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001687,route_dc6076cce05f,,,,,,,,,,,,,,,,,,,,CaLMFlow,,conditional inference prompts for perturbation response,,,,,config_cd42eb9e41d5,,model_fcda05dbbcd5,,route_45715fc3d13b,0.643235
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001687,route_eeaf896f5cc6,,,,,,,,,,,,,,,,,,,,CaLMFlow,,training prompts for single-cell perturbation conditions,,,,,config_1b1f989361c1,,model_fcda05dbbcd5,,route_45715fc3d13b,0.650915
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001687,route_fa465fc95bed,,,,,,,,,,,,,,,,,,,,CaLMFlow,,multiple spatiotemporal trajectories as context,,,,,config_9b2159c91fe5,,model_fcda05dbbcd5,,route_1562a2c1b3ef,0.689849
current_unmatched_added_or_split,full_2026-07-06__rec_001687,,route_1f5299997eba,,,,,,,,,,,,,,,,,,,,CaLMFlow,,Single-cell conditional trajectories,,,,,config_a014627e87ff,,model_fcda05dbbcd5,route_b59090f80cf6,0.667618
current_unmatched_added_or_split,full_2026-07-06__rec_001687,,route_45715fc3d13b,,,,,,,,,,,,,,,,,,,,CaLMFlow,,Single-cell perturbation prompt,,,,,config_a014627e87ff,,model_fcda05dbbcd5,route_eeaf896f5cc6,0.650915
current_unmatched_added_or_split,full_2026-07-06__rec_001687,,route_cd801d11023c,,,,,,,,,,,,,,,,,,,,CaLMFlow,,MNIST image-label condition,,,,,config_200d022b888d,,model_fcda05dbbcd5,route_eeaf896f5cc6,0.580387
current_unmatched_added_or_split,full_2026-07-06__rec_001687,,route_f8ebcb685ef1,,,,,,,,,,,,,,,,,,,,CaLMFlow,,Synthetic conditional trajectories,,,,,config_299257729549,,model_fcda05dbbcd5,route_27cba476f16c,0.498774
linked,full_2026-07-06__rec_001773,route_555f8723ad5c,route_96f0223e6ea1,0.779355,True,False,False,source_modality,0.8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.684211,0.509554,0.61674,0.505747,0.64455,Omni-DNA@sgl.,Omni-DNA,Single-task DNA sequence classification finetuning,DNA classification with a linear head,primary_one_to_one,moderate,probable_modified_route,config_78bac5c86c57,config_7e2bdb6bd7f0,model_b0cb65c04697,model_b4d1be45d2bb,,
linked,full_2026-07-06__rec_001773,route_55fb3f7a29a6,route_ff58ef3678d5,0.757057,True,False,True,source_modality;text_role,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.685714,0.6875,0.487805,1.0,0.75,1.0,Omni-DNA,Omni-DNA,DNA-only autoregressive pretraining,DNA-only pretraining,primary_one_to_one,moderate,probable_modified_route,config_40d2635ba7e6,config_40d2635ba7e6,model_b4d1be45d2bb,model_b4d1be45d2bb,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001773,route_1a94bbc24aa4,,,,,,,,,,,,,,,,,,,,Omni-DNA@ft,,DNA-to-function text generation,,,,,config_172c5f6bcd93,,model_7fe355535858,,route_96f0223e6ea1,0.607869
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001773,route_202f5c0ef7ac,,,,,,,,,,,,,,,,,,,,Omni-DNA (1B),,DNA-to-image generation,,,,,config_947ab6b6b27d,,model_0ed3db93beca,,route_96f0223e6ea1,0.513294
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001773,route_4c03386d3b2b,,,,,,,,,,,,,,,,,,,,Omni-DNA@mult,,Unified multitask classification finetuning,,,,,config_54fed0c2ed02,,model_8aba876c5b86,,route_96f0223e6ea1,0.550314
current_unmatched_added_or_split,full_2026-07-06__rec_001773,,route_5a870e25295a,,,,,,,,,,,,,,,,,,,,Omni-DNA,,Task-unified DNA classification with prompts and label tokens,,,,,config_d12728aa31ae,,model_b4d1be45d2bb,route_1a94bbc24aa4,0.507508
current_unmatched_added_or_split,full_2026-07-06__rec_001773,,route_6610039a3b9e,,,,,,,,,,,,,,,,,,,,Omni-DNA,,DNA-to-functional-text generation,,,,,config_9d74fde07d18,,model_b4d1be45d2bb,route_1a94bbc24aa4,0.579031
current_unmatched_added_or_split,full_2026-07-06__rec_001773,,route_b81c19c31deb,,,,,,,,,,,,,,,,,,,,Omni-DNA,,DNA-to-functional-text inference,,,,,config_075a23c13205,,model_b4d1be45d2bb,,
current_unmatched_added_or_split,full_2026-07-06__rec_001773,,route_c4ad04e86ac4,,,,,,,,,,,,,,,,,,,,Omni-DNA,,DNA-to-digit-image generation,,,,,config_065d161a999e,,model_b4d1be45d2bb,route_202f5c0ef7ac,0.494158
linked,full_2026-07-06__rec_001830,route_413af73bd7df,route_167e8d61aaec,0.780833,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.653061,0.5,0.269231,1.0,0.75,0.402985,OpticalDNA,OpticalDNA,HG38 T3 ROI-based DNA transcription,ROI DNA transcription,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_8f8a92b8feaf,config_8f8a92b8feaf,model_1bf0ccb8259f,model_1bf0ccb8259f,,
linked,full_2026-07-06__rec_001830,route_4d5ccc2afdb2,route_f7dea95d8f42,0.783608,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.653061,0.5,0.294118,1.0,0.8,0.391304,OpticalDNA,OpticalDNA,HG38 T5 DNA subsequence localization,subsequence localization,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_a23c2371e05c,config_a23c2371e05c,model_1bf0ccb8259f,model_1bf0ccb8259f,,
linked,full_2026-07-06__rec_001830,route_7c47e8a83352,route_ce89ed8fc2f8,0.771379,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.653061,0.533333,0.3125,1.0,0.4,0.295082,OpticalDNA,OpticalDNA,HG38 T2 grounding plus recognition,grounded DNA transcription,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_a09758a77aff,config_a09758a77aff,model_1bf0ccb8259f,model_1bf0ccb8259f,,
linked,full_2026-07-06__rec_001830,route_9e1ebf5125b2,route_4c3ebc517d6c,0.772101,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.653061,0.473684,0.207547,1.0,0.84,0.271186,OpticalDNA,OpticalDNA,HG38 T4 masked DNA completion,masked DNA completion,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_f6f3115cba8a,config_f6f3115cba8a,model_1bf0ccb8259f,model_1bf0ccb8259f,,
linked,full_2026-07-06__rec_001830,route_a5d9517ed155,route_990b08560f17,0.788436,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.653061,0.5,0.306122,1.0,0.862069,0.444444,OpticalDNA,OpticalDNA,HG38 T6 chromosome classification,chromosome classification,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_d648d791d43e,config_d648d791d43e,model_1bf0ccb8259f,model_1bf0ccb8259f,,
linked,full_2026-07-06__rec_001830,route_fdfea8de58bd,route_fdd5a06de00b,0.775446,True,True,True,fusion_topology,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.653061,0.388889,0.3,1.0,0.870968,0.318182,OpticalDNA,OpticalDNA,HG38 T1 free-form DNA transcription,free-form DNA transcription,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_0c7145e694de,config_0c7145e694de,model_1bf0ccb8259f,model_1bf0ccb8259f,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001830,route_15080dce5919,,,,,,,,,,,,,,,,,,,,OpticalDNA,,Rice T4 masked DNA completion,,,,,config_f6f3115cba8a,,model_1bf0ccb8259f,,route_4c3ebc517d6c,0.754417
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001830,route_23e5d2b62d70,,,,,,,,,,,,,,,,,,,,OpticalDNA,,Rice T5 DNA subsequence localization,,,,,config_a23c2371e05c,,model_1bf0ccb8259f,,route_f7dea95d8f42,0.765797
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001830,route_2a7925150b84,,,,,,,,,,,,,,,,,,,,OpticalDNA,,Rice T6 chromosome classification,,,,,config_d648d791d43e,,model_1bf0ccb8259f,,route_990b08560f17,0.770592
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001830,route_b4db0799c2c2,,,,,,,,,,,,,,,,,,,,OpticalDNA,,Rice T3 ROI-based DNA transcription,,,,,config_8f8a92b8feaf,,model_1bf0ccb8259f,,route_167e8d61aaec,0.763062
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001830,route_b630d5ae8d79,,,,,,,,,,,,,,,,,,,,OpticalDNA,,Rice T1 free-form DNA transcription,,,,,config_0c7145e694de,,model_1bf0ccb8259f,,route_fdd5a06de00b,0.757619
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001830,route_eb2832850d82,,,,,,,,,,,,,,,,,,,,OpticalDNA,,Rice T2 grounding plus recognition,,,,,config_a09758a77aff,,model_1bf0ccb8259f,,route_ce89ed8fc2f8,0.753518
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001838,route_1f4bc1955c17,,,,,,,,,,,,,,,,,,,,Cell2Text,,instruction prompt to Cell2Text decoder,,,,,config_841f45215cee,,model_285e25ae2bfb,,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001838,route_6ca74890a755,,,,,,,,,,,,,,,,,,,,Cell2Text,,scRNA-seq profiles to Cell2Text decoder,,,,,config_c49c4b3f4575,,model_285e25ae2bfb,,route_89003c6e8325,0.658746
current_unmatched_added_or_split,full_2026-07-06__rec_001838,,route_22e9c9cfdc9b,,,,,,,,,,,,,,,,,,,,Cell2Text-Llama-1B,,Cell2Text-Llama-1B full fine-tuning route,,,,,config_50b9e7a80491,,model_99366b543213,route_6ca74890a755,0.656296
current_unmatched_added_or_split,full_2026-07-06__rec_001838,,route_89003c6e8325,,,,,,,,,,,,,,,,,,,,Cell2Text-Gemma-4B,,Cell2Text-Gemma-4B full fine-tuning route,,,,,config_e37c16992a01,,model_35105bbde921,route_6ca74890a755,0.658746
current_unmatched_added_or_split,full_2026-07-06__rec_001838,,route_d52d8c7a5bcf,,,,,,,,,,,,,,,,,,,,Cell2Text-Llama-1B-LoRA,,Cell2Text-Llama-1B-LoRA parameter-efficient fine-tuning route,,,,,config_7b64886571d4,,model_9c283f71363e,route_6ca74890a755,0.635239
linked,full_2026-07-06__rec_001889,route_538d12648bb2,route_09b4e223ce85,0.915642,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.903226,1.0,0.727273,0.6,0.517241,0.52071,scMOBA,scMOBA,natural-language question to scMOBA,textual question prompt,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_aa157476b0d5,config_93bfc5c4c2de,model_5fd880eafa1a,model_5fd880eafa1a,,
linked,full_2026-07-06__rec_001889,route_58f30141089e,route_f1a7508064a3,0.657882,True,False,True,source_modality;fusion_topology;text_role,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.987013,0.258065,0.432432,0.764706,0.875,0.165517,scMOBA,scMOBA,snATAC-seq gene-activity to scMOBA,snATAC-seq gene activity score,primary_one_to_one,moderate,probable_modified_route,config_aa157476b0d5,config_6cd68fbfc84e,model_5fd880eafa1a,model_5fd880eafa1a,,
linked,full_2026-07-06__rec_001889,route_90ded7207776,route_fcd011353b68,0.786239,True,True,True,fusion_topology;text_role,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.933333,0.56,0.521368,1.0,0.387097,0.673267,scMOBA,scMOBA,spatial transcriptome context to scMOBA,spatial mask prediction,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_6eef6e2a23f7,config_6eef6e2a23f7,model_5fd880eafa1a,model_5fd880eafa1a,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001889,route_072c223f12e5,,,,,,,,,,,,,,,,,,,,scMOBA,,snRNA-seq gene expression to scMOBA,,,,,config_aa157476b0d5,,model_5fd880eafa1a,,route_3cfe128dfd30,0.636146
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001889,route_3bafdfa9e432,,,,,,,,,,,,,,,,,,,,scMOBA,,cell type classification on ATAC-derived gene-activity vectors,,,,,config_16957682af8e,,model_5fd880eafa1a,,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001889,route_a7602ed44a1b,,,,,,,,,,,,,,,,,,,,scMOBA,,cell type classification on gene-expression vectors,,,,,config_16957682af8e,,model_5fd880eafa1a,,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_001889,route_f39c43ac1aac,,,,,,,,,,,,,,,,,,,,scMOBA,,aging clock prediction from multi-omics features,,,,,config_12609559ce28,,model_5fd880eafa1a,,,
current_unmatched_added_or_split,full_2026-07-06__rec_001889,,route_12d12f1ba884,,,,,,,,,,,,,,,,,,,,scMOBA,,disease status inference,,,,,config_80d44a9b554e,,model_5fd880eafa1a,route_072c223f12e5,0.596651
