record_id,old_route_id,current_route_id,score,accepted_by_rule,structural_core_equal,same_model_id,changed_controlled_fields,score_model_name,score_carrier_family,score_carrier_subtype,score_source_modality,score_lifecycle_phase,score_fusion_topology,score_text_role,score_source_object,score_model_visible_form,score_transformation_chain,score_task_or_configuration,score_route_label,score_evidence_quote,old_model_name,current_model_name,old_route_label,current_route_label,old_rank,current_rank,primary_assignment,split_candidate_degree,merge_candidate_degree
full_2026-07-06__rec_001519,route_ad2092686a0d,route_424e87dd1e00,0.816467,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.504505,0.285714,0.625,0.202899,BioGPT,BioGPT,Clinical narrative path for fine-tuning,clinical narrative stream,1,2,False,1,2
full_2026-07-06__rec_001519,route_c4ca8e18074d,route_88e8d2744e24,0.818848,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.325203,0.7,0.164706,BioGPT,BioGPT,Genomic sequence path for pretraining,genomic sequence stream,1,2,False,1,2
full_2026-07-06__rec_001519,route_cb9b27656fc1,route_88e8d2744e24,0.8214,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.297872,0.6,0.337662,BioGPT,BioGPT,Genomic sequence path for fine-tuning,genomic sequence stream,1,1,True,1,2
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_1abad50b2c88,0.666533,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.287356,0.40708,0.218182,0.41791,0.163636,Cell-o1,Cell-o1,single-cell decomposed reasoning prompt,open-ended QA prompt (Cell-o1),5,2,False,2,2
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_1f9a26bc7035,0.573015,False,False,False,source_modality,0.296296,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.287356,0.40708,0.218182,0.35,0.163636,Cell-o1,Llama3.1-8B-Instruct,single-cell decomposed reasoning prompt,open-ended QA prompt (Llama3.1-8B-Instruct),22,2,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_22c5b93e6465,0.590915,False,False,False,source_modality,0.222222,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.571429,0.451389,0.285714,0.388889,0.163636,Cell-o1,GPT-4o-mini,single-cell decomposed reasoning prompt,constrained QA prompt (GPT-4o-mini),19,2,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_28b3534a8da1,0.617584,False,False,False,source_modality,0.296296,1.0,1.0,0.0,1.0,1.0,1.0,0.713514,0.266667,0.497992,0.4375,0.382022,0.164557,Cell-o1,Llama3.1-8B-Instruct,single-cell decomposed reasoning prompt,batch-level prediction prompt (Llama3.1-8B-Instruct),13,1,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_3346bafbaa10,0.680331,False,False,False,source_modality,0.307692,1.0,1.0,0.0,1.0,1.0,1.0,0.811429,0.727273,0.378151,0.709677,0.657534,0.259259,Cell-o1,GPT-4o,single-cell decomposed reasoning prompt,cell-level reasoning prompt (GPT-4o),3,1,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_3bdf37b783eb,0.628693,False,False,False,source_modality,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.571429,0.451389,0.285714,0.444444,0.163636,Cell-o1,o1,single-cell decomposed reasoning prompt,constrained QA prompt (o1),10,2,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_69221bb4cbfb,0.564716,False,False,False,source_modality,0.222222,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.287356,0.40708,0.218182,0.394366,0.163636,Cell-o1,GPT-4o-mini,single-cell decomposed reasoning prompt,open-ended QA prompt (GPT-4o-mini),24,2,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_6c9a758213b0,0.770065,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.811429,0.727273,0.378151,0.709677,0.648649,0.259259,Cell-o1,Cell-o1,single-cell decomposed reasoning prompt,cell-level reasoning prompt (Cell-o1),1,1,True,2,2
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_768e5f339019,0.555105,False,False,False,source_modality,0.142857,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.287356,0.40708,0.218182,0.41791,0.163636,Cell-o1,o3-mini,single-cell decomposed reasoning prompt,open-ended QA prompt (o3-mini),25,2,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_781af690075d,0.658636,False,False,False,source_modality,0.142857,1.0,1.0,0.0,1.0,1.0,1.0,0.811429,0.727273,0.378151,0.709677,0.648649,0.259259,Cell-o1,o3-mini,single-cell decomposed reasoning prompt,cell-level reasoning prompt (o3-mini),7,1,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_795c27e38c2b,0.667956,False,False,False,source_modality,0.222222,1.0,1.0,0.0,1.0,1.0,1.0,0.811429,0.727273,0.378151,0.709677,0.615385,0.259259,Cell-o1,GPT-4o-mini,single-cell decomposed reasoning prompt,cell-level reasoning prompt (GPT-4o-mini),4,1,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_8db6326aa3e2,0.600401,False,False,False,source_modality;lifecycle_phase,0.444444,1.0,1.0,0.0,0.0,1.0,1.0,0.601852,0.672811,0.485294,0.675676,0.531646,0.24,Cell-o1,OpenAI's o1,single-cell decomposed reasoning prompt,batch-level reasoning prompt (OpenAI's o1),17,2,False,2,1
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_a03dbfe863f0,0.602897,False,False,False,source_modality,0.307692,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.571429,0.451389,0.285714,0.41791,0.163636,Cell-o1,GPT-4o,single-cell decomposed reasoning prompt,constrained QA prompt (GPT-4o),15,2,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_ae1471c9185d,0.657444,False,False,False,source_modality,0.296296,1.0,1.0,0.0,1.0,1.0,1.0,0.811429,0.639594,0.377953,0.539683,0.409091,0.27673,Cell-o1,Llama3.1-8B-Instruct,single-cell decomposed reasoning prompt,cell-level prediction prompt (Llama3.1-8B-Instruct),8,1,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_b001b0667306,0.599248,False,False,False,source_modality,0.296296,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.571429,0.451389,0.285714,0.345679,0.163636,Cell-o1,Llama3.1-8B-Instruct,single-cell decomposed reasoning prompt,constrained QA prompt (Llama3.1-8B-Instruct),18,2,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_b3ec9d44728a,0.61126,False,False,False,source_modality,0.142857,1.0,1.0,0.0,1.0,1.0,1.0,0.713514,0.266667,0.497992,0.603175,0.56,0.164557,Cell-o1,o3-mini,single-cell decomposed reasoning prompt,batch-level reasoning prompt (o3-mini),14,1,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_b74ebbc6e38c,0.581284,False,False,False,source_modality,0.142857,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.571429,0.451389,0.285714,0.411765,0.163636,Cell-o1,o3-mini,single-cell decomposed reasoning prompt,constrained QA prompt (o3-mini),20,2,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_c7edfd5df171,0.576723,False,False,False,source_modality,0.307692,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.287356,0.40708,0.218182,0.424242,0.163636,Cell-o1,GPT-4o,single-cell decomposed reasoning prompt,open-ended QA prompt (GPT-4o),21,2,False,2,1
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_c9cb216e6226,0.706475,False,False,False,source_modality,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.811429,0.727273,0.378151,0.709677,0.695652,0.259259,Cell-o1,o1,single-cell decomposed reasoning prompt,cell-level reasoning prompt (o1),2,1,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_d1359ce2ae2e,0.544629,False,False,False,source_modality,0.076923,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.287356,0.40708,0.218182,0.35443,0.163636,Cell-o1,Qwen2.5-7B-Instruct,single-cell decomposed reasoning prompt,open-ended QA prompt (Qwen2.5-7B-Instruct),26,2,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_d52f38caf9ac,0.632916,False,False,False,source_modality,0.307692,1.0,1.0,0.0,1.0,1.0,1.0,0.713514,0.266667,0.497992,0.603175,0.567568,0.164557,Cell-o1,GPT-4o,single-cell decomposed reasoning prompt,batch-level reasoning prompt (GPT-4o),9,1,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_dcf75e6ddb0d,0.620727,False,False,False,source_modality,0.222222,1.0,1.0,0.0,1.0,1.0,1.0,0.713514,0.266667,0.497992,0.603175,0.531646,0.164557,Cell-o1,GPT-4o-mini,single-cell decomposed reasoning prompt,batch-level reasoning prompt (GPT-4o-mini),11,1,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_e8e195e0b315,0.570859,False,False,False,source_modality,0.076923,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.571429,0.451389,0.285714,0.35,0.163636,Cell-o1,Qwen2.5-7B-Instruct,single-cell decomposed reasoning prompt,constrained QA prompt (Qwen2.5-7B-Instruct),23,2,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_ef7e448e3f6c,0.658889,False,False,False,source_modality,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.713514,0.266667,0.497992,0.603175,0.6,0.164557,Cell-o1,o1,single-cell decomposed reasoning prompt,batch-level reasoning prompt (o1),6,1,False,2,0
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_f021d74d7c8a,0.602544,False,False,False,source_modality,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.482759,0.287356,0.40708,0.218182,0.451613,0.163636,Cell-o1,o1,single-cell decomposed reasoning prompt,open-ended QA prompt (o1),16,2,False,2,1
full_2026-07-06__rec_001617,route_3ca73de9ea48,route_f6a3945350e8,0.620664,False,False,False,source_modality,0.076923,1.0,1.0,0.0,1.0,1.0,1.0,0.811429,0.639594,0.377953,0.539683,0.413793,0.066667,Cell-o1,Qwen2.5-7B-Instruct,single-cell decomposed reasoning prompt,cell-level prediction prompt (Qwen2.5-7B-Instruct),12,1,False,2,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_1abad50b2c88,0.815676,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.784615,0.458101,0.8125,0.833333,0.326531,Cell-o1,Cell-o1,open-ended QA prompt,open-ended QA prompt (Cell-o1),1,1,True,4,2
full_2026-07-06__rec_001617,route_b1f0beef096d,route_1f9a26bc7035,0.718867,False,False,False,source_modality,0.296296,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.784615,0.458101,0.8125,0.655738,0.326531,Cell-o1,Llama3.1-8B-Instruct,open-ended QA prompt,open-ended QA prompt (Llama3.1-8B-Instruct),4,1,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_22c5b93e6465,0.641246,False,False,False,source_modality,0.222222,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.236842,0.307054,0.484848,0.566038,0.326531,Cell-o1,GPT-4o-mini,open-ended QA prompt,constrained QA prompt (GPT-4o-mini),12,1,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_28b3534a8da1,0.560075,False,False,False,source_modality,0.296296,1.0,1.0,0.0,1.0,1.0,1.0,0.554217,0.198347,0.257426,0.195122,0.285714,0.120482,Cell-o1,Llama3.1-8B-Instruct,open-ended QA prompt,batch-level prediction prompt (Llama3.1-8B-Instruct),18,2,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_3346bafbaa10,0.562603,False,False,False,source_modality,0.307692,1.0,1.0,0.0,1.0,1.0,1.0,0.474359,0.230303,0.418848,0.102564,0.37037,0.1,Cell-o1,GPT-4o,open-ended QA prompt,cell-level reasoning prompt (GPT-4o),17,2,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_3bdf37b783eb,0.680831,False,False,False,source_modality,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.236842,0.307054,0.484848,0.681818,0.326531,Cell-o1,o1,open-ended QA prompt,constrained QA prompt (o1),8,1,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_69221bb4cbfb,0.712642,False,False,False,source_modality,0.222222,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.784615,0.458101,0.8125,0.769231,0.326531,Cell-o1,GPT-4o-mini,open-ended QA prompt,open-ended QA prompt (GPT-4o-mini),5,1,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_6c9a758213b0,0.652401,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.474359,0.230303,0.418848,0.102564,0.363636,0.1,Cell-o1,Cell-o1,open-ended QA prompt,cell-level reasoning prompt (Cell-o1),10,2,False,4,2
full_2026-07-06__rec_001617,route_b1f0beef096d,route_768e5f339019,0.704248,False,False,False,source_modality,0.142857,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.784615,0.458101,0.8125,0.833333,0.326531,Cell-o1,o3-mini,open-ended QA prompt,open-ended QA prompt (o3-mini),6,1,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_781af690075d,0.540972,False,False,False,source_modality,0.142857,1.0,1.0,0.0,1.0,1.0,1.0,0.474359,0.230303,0.418848,0.102564,0.363636,0.1,Cell-o1,o3-mini,open-ended QA prompt,cell-level reasoning prompt (o3-mini),23,3,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_795c27e38c2b,0.55055,False,False,False,source_modality,0.222222,1.0,1.0,0.0,1.0,1.0,1.0,0.474359,0.230303,0.418848,0.102564,0.338983,0.1,Cell-o1,GPT-4o-mini,open-ended QA prompt,cell-level reasoning prompt (GPT-4o-mini),21,3,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_8db6326aa3e2,0.516134,False,False,False,source_modality;lifecycle_phase,0.444444,1.0,1.0,0.0,0.0,1.0,1.0,0.477157,0.393064,0.204444,0.156863,0.333333,0.285714,Cell-o1,OpenAI's o1,open-ended QA prompt,batch-level reasoning prompt (OpenAI's o1),26,3,False,4,1
full_2026-07-06__rec_001617,route_b1f0beef096d,route_a03dbfe863f0,0.654126,False,False,False,source_modality,0.307692,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.236842,0.307054,0.484848,0.625,0.326531,Cell-o1,GPT-4o,open-ended QA prompt,constrained QA prompt (GPT-4o),9,1,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_ae1471c9185d,0.558194,False,False,False,source_modality,0.296296,1.0,1.0,0.0,1.0,1.0,1.0,0.474359,0.235294,0.26087,0.2,0.289855,0.233129,Cell-o1,Llama3.1-8B-Instruct,open-ended QA prompt,cell-level prediction prompt (Llama3.1-8B-Instruct),20,2,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_b001b0667306,0.648411,False,False,False,source_modality,0.296296,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.236842,0.307054,0.484848,0.483871,0.326531,Cell-o1,Llama3.1-8B-Instruct,open-ended QA prompt,constrained QA prompt (Llama3.1-8B-Instruct),11,1,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_b3ec9d44728a,0.537515,False,False,False,source_modality,0.142857,1.0,1.0,0.0,1.0,1.0,1.0,0.554217,0.198347,0.257426,0.1,0.357143,0.120482,Cell-o1,o3-mini,open-ended QA prompt,batch-level reasoning prompt (o3-mini),24,3,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_b74ebbc6e38c,0.632315,False,False,False,source_modality,0.142857,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.236842,0.307054,0.484848,0.612245,0.326531,Cell-o1,o3-mini,open-ended QA prompt,constrained QA prompt (o3-mini),13,1,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_c7edfd5df171,0.726208,True,False,False,source_modality,0.307692,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.784615,0.458101,0.8125,0.851064,0.326531,Cell-o1,GPT-4o,open-ended QA prompt,open-ended QA prompt (GPT-4o),3,1,False,4,1
full_2026-07-06__rec_001617,route_b1f0beef096d,route_c9cb216e6226,0.588492,False,False,False,source_modality,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.474359,0.230303,0.418848,0.102564,0.4,0.1,Cell-o1,o1,open-ended QA prompt,cell-level reasoning prompt (o1),15,2,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_d1359ce2ae2e,0.690676,False,False,False,source_modality,0.076923,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.784615,0.458101,0.8125,0.666667,0.326531,Cell-o1,Qwen2.5-7B-Instruct,open-ended QA prompt,open-ended QA prompt (Qwen2.5-7B-Instruct),7,1,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_d52f38caf9ac,0.559138,False,False,False,source_modality,0.307692,1.0,1.0,0.0,1.0,1.0,1.0,0.554217,0.198347,0.257426,0.1,0.363636,0.120482,Cell-o1,GPT-4o,open-ended QA prompt,batch-level reasoning prompt (GPT-4o),19,2,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_dcf75e6ddb0d,0.547118,False,False,False,source_modality,0.222222,1.0,1.0,0.0,1.0,1.0,1.0,0.554217,0.198347,0.257426,0.1,0.333333,0.120482,Cell-o1,GPT-4o-mini,open-ended QA prompt,batch-level reasoning prompt (GPT-4o-mini),22,3,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_e8e195e0b315,0.62013,False,False,False,source_modality,0.076923,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.236842,0.307054,0.484848,0.491803,0.326531,Cell-o1,Qwen2.5-7B-Instruct,open-ended QA prompt,constrained QA prompt (Qwen2.5-7B-Instruct),14,1,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_ef7e448e3f6c,0.584994,False,False,False,source_modality,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.554217,0.198347,0.257426,0.1,0.392157,0.120482,Cell-o1,o1,open-ended QA prompt,batch-level reasoning prompt (o1),16,3,False,4,0
full_2026-07-06__rec_001617,route_b1f0beef096d,route_f021d74d7c8a,0.753583,True,False,False,source_modality,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.784615,0.458101,0.8125,0.930233,0.326531,Cell-o1,o1,open-ended QA prompt,open-ended QA prompt (o1),2,1,False,4,1
full_2026-07-06__rec_001617,route_b1f0beef096d,route_f6a3945350e8,0.523101,False,False,False,source_modality,0.076923,1.0,1.0,0.0,1.0,1.0,1.0,0.474359,0.235294,0.26087,0.2,0.294118,0.065574,Cell-o1,Qwen2.5-7B-Instruct,open-ended QA prompt,cell-level prediction prompt (Qwen2.5-7B-Instruct),25,3,False,4,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_1abad50b2c88,0.513605,False,False,False,source_modality;lifecycle_phase,0.444444,1.0,1.0,0.0,0.0,1.0,1.0,0.492308,0.287425,0.377049,0.070175,0.411765,0.109375,OpenAI's o1,Cell-o1,batch-level constrained reasoning prompt,open-ended QA prompt (Cell-o1),18,3,False,1,2
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_1f9a26bc7035,0.470618,False,False,False,source_modality;lifecycle_phase,0.129032,1.0,1.0,0.0,0.0,1.0,1.0,0.492308,0.287425,0.377049,0.070175,0.345679,0.109375,OpenAI's o1,Llama3.1-8B-Instruct,batch-level constrained reasoning prompt,open-ended QA prompt (Llama3.1-8B-Instruct),26,3,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_22c5b93e6465,0.522229,False,False,False,source_modality;lifecycle_phase,0.272727,1.0,1.0,0.0,0.0,1.0,1.0,0.492308,0.592593,0.333333,0.241379,0.547945,0.109375,OpenAI's o1,GPT-4o-mini,batch-level constrained reasoning prompt,constrained QA prompt (GPT-4o-mini),16,3,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_28b3534a8da1,0.542491,False,False,False,source_modality;lifecycle_phase,0.129032,1.0,1.0,0.0,0.0,1.0,1.0,0.834043,0.291139,0.389513,0.545455,0.488889,0.151163,OpenAI's o1,Llama3.1-8B-Instruct,batch-level constrained reasoning prompt,batch-level prediction prompt (Llama3.1-8B-Instruct),12,3,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_3346bafbaa10,0.55875,False,False,False,source_modality;lifecycle_phase,0.117647,1.0,1.0,0.0,0.0,1.0,1.0,0.684444,0.633663,0.367188,0.6875,0.648649,0.185714,OpenAI's o1,GPT-4o,batch-level constrained reasoning prompt,cell-level reasoning prompt (GPT-4o),9,3,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_3bdf37b783eb,0.532419,False,False,False,source_modality;lifecycle_phase,0.333333,1.0,1.0,0.0,0.0,1.0,1.0,0.492308,0.592593,0.333333,0.241379,0.625,0.109375,OpenAI's o1,o1,batch-level constrained reasoning prompt,constrained QA prompt (o1),14,3,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_69221bb4cbfb,0.490595,False,False,False,source_modality;lifecycle_phase,0.272727,1.0,1.0,0.0,0.0,1.0,1.0,0.492308,0.287425,0.377049,0.070175,0.388889,0.109375,OpenAI's o1,GPT-4o-mini,batch-level constrained reasoning prompt,open-ended QA prompt (GPT-4o-mini),23,3,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_6c9a758213b0,0.600974,False,False,False,source_modality;lifecycle_phase,0.444444,1.0,1.0,0.0,0.0,1.0,1.0,0.684444,0.633663,0.367188,0.6875,0.64,0.185714,OpenAI's o1,Cell-o1,batch-level constrained reasoning prompt,cell-level reasoning prompt (Cell-o1),2,3,False,1,2
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_768e5f339019,0.49916,False,False,False,source_modality;lifecycle_phase,0.333333,1.0,1.0,0.0,0.0,1.0,1.0,0.492308,0.287425,0.377049,0.070175,0.411765,0.109375,OpenAI's o1,o3-mini,batch-level constrained reasoning prompt,open-ended QA prompt (o3-mini),22,3,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_781af690075d,0.58653,False,False,False,source_modality;lifecycle_phase,0.333333,1.0,1.0,0.0,0.0,1.0,1.0,0.684444,0.633663,0.367188,0.6875,0.64,0.185714,OpenAI's o1,o3-mini,batch-level constrained reasoning prompt,cell-level reasoning prompt (o3-mini),4,2,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_795c27e38c2b,0.577679,False,False,False,source_modality;lifecycle_phase,0.272727,1.0,1.0,0.0,0.0,1.0,1.0,0.684444,0.633663,0.367188,0.6875,0.607595,0.185714,OpenAI's o1,GPT-4o-mini,batch-level constrained reasoning prompt,cell-level reasoning prompt (GPT-4o-mini),7,2,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_8db6326aa3e2,0.871526,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.992481,1.0,1.0,1.0,0.7,0.285714,OpenAI's o1,OpenAI's o1,batch-level constrained reasoning prompt,batch-level reasoning prompt (OpenAI's o1),1,1,True,1,1
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_a03dbfe863f0,0.503277,False,False,False,source_modality;lifecycle_phase,0.117647,1.0,1.0,0.0,0.0,1.0,1.0,0.492308,0.592593,0.333333,0.241379,0.588235,0.109375,OpenAI's o1,GPT-4o,batch-level constrained reasoning prompt,constrained QA prompt (GPT-4o),19,3,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_ae1471c9185d,0.541727,False,False,False,source_modality;lifecycle_phase,0.129032,1.0,1.0,0.0,0.0,1.0,1.0,0.684444,0.557895,0.404412,0.523077,0.404494,0.179245,OpenAI's o1,Llama3.1-8B-Instruct,batch-level constrained reasoning prompt,cell-level prediction prompt (Llama3.1-8B-Instruct),13,3,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_b001b0667306,0.501744,False,False,False,source_modality;lifecycle_phase,0.129032,1.0,1.0,0.0,0.0,1.0,1.0,0.492308,0.592593,0.333333,0.241379,0.487805,0.109375,OpenAI's o1,Llama3.1-8B-Instruct,batch-level constrained reasoning prompt,constrained QA prompt (Llama3.1-8B-Instruct),20,3,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_b3ec9d44728a,0.5846,False,False,False,source_modality;lifecycle_phase,0.333333,1.0,1.0,0.0,0.0,1.0,1.0,0.834043,0.291139,0.389513,0.707692,0.736842,0.151163,OpenAI's o1,o3-mini,batch-level constrained reasoning prompt,batch-level reasoning prompt (o3-mini),6,2,False,1,0
full_2026-07-06__rec_001617,route_b408ebb2f12d,route_b74ebbc6e38c,0.53106,False,False,False,source_modality;lifecycle_phase,0.333333,1.0,1.0,0.0,0.0,1.0,1.0,0.492308,0.592593,0.333333,0.241379,0.57971,0.109375,OpenAI's o1,o3-mini,batch-level constrained reasoning prompt,constrained QA prompt (o3-mini),15,3,False,1,0
